"timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
100,10,3136.9,2922.1,3351.5,3413.9,3233.8,3563.8,767.9,762.8,773,777.3,765.5,789.9,0,0,0,0,0,0,0,0,0,-1.15658832794005,-2.98990164140386,0.547660034434464,1.11733133671746,-1.20619011338003,3.64870552959525,0,0,0
110,10,3135.7,2998.3,3261.7,3050.1,2798.2,3279.3,782.1,769.2,797.9,782.3,771.4,792.1,0,0,0,0,0,0,0,0,0,1.85187256249812,0.433423755261485,3.77046332139921,0.701143655923775,-1.2981131083825,2.45986671003805,0,0,0
120,10,3037.1,2813.7,3277.3,3088.9,2949.4,3220.6,791.4,784.4,797.9,771,762.6,779,0,0,0,0,0,0,0,0,0,1.26178138944326,-0.462689895255504,3.10484103943463,-1.38910419680009,-3.1416495590686,0.489250117949902,0,0,0
130,10,2953.2,2803.4,3087.9,3209.3,3035.8,3363.2,783.4,771.5,796.9,776.3,765.6,786.4,0,0,0,0,0,0,0,0,0,-0.981456363159316,-2.86093775027202,1.24941995931633,0.71810916241556,-1.05010114608976,2.47483269330215,0,0,0
140,10,3095.8,2919.8,3271.2,3175.8,3009.5,3337.4,767.7,759.5,775.9,772,765,778,0,0,0,0,0,0,0,0,0,-1.91755628114991,-4.35553173464417,0.262434908409514,-0.502600489052901,-2.35817356576791,1.11177600333055,0,0,0
150,10,3304,3160.6,3441.6,3208.5,2993.4,3398.9,775.4,765.5,785.7,780,770.3,790.1,0,0,0,0,0,0,0,0,0,1.04292537677854,-0.903681331040443,2.88135156944052,1.05759843052971,-0.476629263076964,2.68076562038791,0,0,0
160,10,3156.6,2894.7,3383.1,3108.1,2955.1,3248.5,774,764.7,783.6,783.2,769.2,797.6,0,0,0,0,0,0,0,0,0,-0.113951704462676,-2.26462754752138,2.14232017792741,0.471790221174929,-1.82125404944398,3.29891383722223,0,0,0
170,10,3195.8,2996.4,3380.8,3117.9,2927.8,3316,775.1,760,787.8,770.6,761.2,779.5,0,0,0,0,0,0,0,0,0,0.184302513553481,-1.8569413839984,2.31230965408429,-1.53404916214444,-3.44253322292556,0.494821523896256,0,0,0
180,10,3071.8,2914.2,3235.1,3186.1,3037.6,3372.2,787.5,781.9,792.4,777.2,767.9,784.7,0,0,0,0,0,0,0,0,0,1.67811674922328,-0.0193903296475207,3.4996813314142,0.908606689691697,-1.17114388345222,2.68389288946883,0,0,0
190,10,2977.8,2849.2,3098.3,2993.8,2867.9,3103.6,780.9,766.3,793.2,791.5,782.8,799.9,0,0,0,0,0,0,0,0,0,-0.810974616929277,-3.05808302465897,1.32269508729766,1.86400526921055,0.583626391561669,3.20558007894748,0,0,0
200,10,3063.6,2855.9,3277.4,2898,2755.5,3053.7,779.1,770.5,786.7,782.9,774.6,791.2,0,0,0,0,0,0,0,0,0,-0.1435809904993,-2.00881759426572,1.98504047594304,-1.05522369761479,-2.64032421030691,0.384119359594437,0,0,0
210,10,3275.4,3161.4,3406.1,3099.8,2925.7,3277.1,763.6,756.4,771.1,760,749.5,771.3,1.5,0.8,2.2,1.6,0.7,2.4,29.2,26.3,32.2,-1.96972347788523,-3.21750868646043,-0.787925924556366,-2.90433798830773,-4.70334147206848,-1.38612119784792,0,0,0
220,10,3366.3,3210.7,3542.8,3502.9,3262.4,3751.3,759.4,747,772.9,757.4,746.8,767.3,2.4,1.3,3.6,1.7,1,2.4,38,33.6,42.5,-0.543139414302124,-2.07410967632302,1.02485501236568,-0.287145312966649,-2.21261572627268,1.85067886031578,30.7296052631579,18.7996810207336,42.9720295055821
230,10,3498.9,3229.3,3784,3602.2,3480.5,3739,756.7,751.6,761.8,755,747.3,762.8,2,1,3.2,1.5,1,2,48.4,42.9,54.5,-0.257847955653785,-2.62924884011174,1.86682378841569,-0.277891547532453,-2.1634148196475,0.903516908115892,27.8105065408767,23.232232413561,31.57938352056
240,10,3529.2,3394,3673.9,3625.2,3404.3,3862.5,751,735.4,766.4,756.1,745.3,767.1,3.7,2.4,5.3,3.1,1.4,4.7,66.5,59.9,74.8,-0.754874657419392,-2.62894449606956,1.0319261760609,0.175877627750451,-1.70609624553488,2.1093680378372,38.1780690749799,31.7094520595384,44.4295310033993
250,10,3907.3,3631,4191.3,3682.9,3535,3847.6,737.2,730.2,745.5,734.5,725.8,744.3,3.5,2.2,4.7,4,3.1,4.9,90.9,81.1,104.2,-1.72500055507193,-4.05693675437624,0.615238299744913,-2.79839855327106,-4.67057846946252,-0.825295383278969,36.5936429458264,31.0695834841991,41.7951199156065
260,10,4173,3926.9,4429,4129.8,3956.1,4297.6,709.1,696.4,721.8,719.2,705.5,730.7,5.2,4.1,6.5,4.4,2.9,5.9,113.7,104.5,125.5,-3.81455503598008,-5.16610432010352,-2.46106684157616,-2.04900331737262,-4.1285843621221,-0.231147904552146,26.3601242013101,20.294917913662,33.0014157425248
270,10,4752.1,4472.5,5020.4,4519.5,4195,4862.3,698.5,685.2,711.3,693.1,677.9,709.7,5.6,4.3,6.9,7.3,6.1,8.6,150,137.3,163.3,-1.47089552934412,-2.84527990264505,-0.26326927175123,-3.60544742817365,-5.45048482078992,-1.97110631126149,32.3230002849216,27.4865887435812,37.0916709447637
280,10,5033.3,4741,5303.4,5307.3,4900.2,5740.4,673.1,658.9,685.2,673.2,654.4,691.7,7.1,5.1,9.4,7.4,5.7,9.2,195.7,181.2,211.9,-3.60460430914541,-5.16640869446936,-1.92370306881632,-2.8289314078112,-5.45414635671847,-0.765641856740346,30.9186873645598,27.1253510489,34.8101619433198
290,10,5863,5497,6239.5,5921.7,5434.8,6446.1,650.3,632.7,669.5,637.5,613.7,658.3,9.4,7.5,11.1,9.1,7.8,10.3,246.1,228.3,264.3,-3.39409287577382,-5.16992543218377,-1.50581821502796,-5.31515998588495,-7.15471677993943,-3.48652253696282,26.015939545492,22.5605816999091,28.9585115110665
300,10,6720.8,6281.6,7125.4,6874.3,6232.2,7595.4,600.6,588.6,614,593.3,570.3,613.7,9.7,7.3,11.9,9.4,8,10.9,291.4,271.1,309,-7.55423832032276,-8.88513229433654,-5.64988815109831,-6.89124836989422,-8.9324917869041,-4.8675626871832,18.6721710529356,15.8125698349334,21.6777491829515
310,10,8114.7,7681.8,8476.3,8547.1,7882.7,9163.3,547,528,568.3,535,512.2,556.1,12.3,10.3,14.1,15.1,12.5,17.4,349.7,336.1,362.3,-8.95325219452139,-11.3793262143421,-6.48343931216904,-9.83092469418191,-10.9631185928754,-8.63576941248524,20.8074348331862,15.0976042938105,25.8415138049297
320,10,9998,9215.1,10712.3,10575.2,9827.1,11322.7,478.3,458,499,466,441.8,490.7,15.4,13.8,17.2,13.9,11.3,16.3,383.1,364.8,400.6,-12.5451478265874,-14.7590739636796,-10.4232457665762,-12.8934742211048,-16.2092826561595,-9.75430914517746,9.56928130294206,6.20572889912011,12.8328168956232
330,10,12657.6,11776.6,13501.8,12953.8,11923.9,13774.8,409.4,377.7,438.2,400.8,382.6,421.6,13.1,10.5,15.8,12.4,9.6,15,388.4,375.6,402.4,-14.6663926588335,-18.1864027855117,-11.7634612940178,-13.8689746093363,-15.6869230473481,-11.9259159428188,1.68422996237367,-1.76453197279117,5.35219865019438
340,10,15083.8,13994.2,16241.2,15401.1,14581.6,16107.9,346.8,318.2,374.1,341.6,320.6,367.6,14.1,10.8,17.2,12.4,10.1,14.8,363.8,345.2,383.2,-15.2691381569741,-17.8278976329239,-12.745255040591,-14.8665680304854,-17.6117454314208,-12.0864469795773,-6.21420611988624,-10.8616985394051,-1.02496159352323
350,10,17388.5,16371.2,18454.6,17454.8,16580.5,18377.6,307.3,278.1,331.6,302.2,279.8,322.2,8.8,7.2,10.4,10.6,7.8,13.4,301.2,275.8,330,-11.2796977090348,-15.3253619803628,-7.53930009202898,-11.4123805782104,-14.2956152776637,-8.43289990984807,-17.4385845380576,-21.7354406376698,-12.6413920752587
360,10,18527.7,17575.2,19544.9,18626.2,18035.2,19237.4,282.3,257.7,307.2,279.7,265.4,294,7.3,5.8,8.9,7.3,6.1,8.4,231.6,205.6,260.5,-7.63854440219005,-13.5603772855798,-2.10288800598575,-6.84943682576887,-12.2208710406666,-1.67343744218111,-23.479560072019,-26.8911327226063,-19.9717769724699
370,10,19076.2,18040.8,20146.8,19124,18488.5,19793.6,291.2,265.9,318.8,281.3,264.9,298.2,6.5,4.8,8.6,7.3,5.4,9.5,176.1,154.3,196.3,3.19841539044725,-0.00798454713104871,6.32404608601297,0.731791789735991,-3.69391593995436,3.95354886163136,-23.4515149069197,-29.0494722550404,-16.8757376537157
380,10,18424,17319.1,19498.5,18843.9,18143.9,19542.8,322.6,291.2,351.8,308.5,278.8,335.5,4.2,2.7,5.6,6.2,4.2,8.7,138.7,120.6,156.7,11.0523955311032,5.56391497896632,15.6503740656282,9.27113070552023,2.80526807575792,14.6572320514906,-21.3728769123039,-24.4192498657651,-18.4125024629443
390,10,16747.7,15550.6,18053.4,17394,16238.9,18763.3,367.9,331.7,402.9,351.1,314.8,382.4,6.3,5.1,7.6,3.5,2.1,5,117.8,100.4,135.3,13.8380492028362,9.1922173844447,17.5299316184313,13.6076221145838,9.91404681070783,16.8129924147915,-15.3262077430552,-18.8947931332037,-11.5114697852231
400,10,14843.5,13316.1,16540.7,15384.5,13991.2,16846,427.2,378.1,470,417.4,366.1,459.4,4,2.9,5.3,2.6,1.8,3.6,107.5,91.1,124.8,16.0865321789881,13.6536389032596,18.9186083888928,18.4061104139894,14.2983107487862,22.1232373877923,-7.9937374004101,-15.1215451215451,-1.47257704650638
410,10,12542.3,11065.9,14099.7,12894.7,11176.1,14897.2,483,436.2,526.1,490.1,434.6,535,4.9,3.4,6.5,4,2.8,5.2,106.9,92.5,122.5,13.6209049851989,10.0383992819432,17.0399514911237,17.7536660151471,16.0880556828247,19.4949606669552,0.945095312121305,-7.16939646159968,8.29524215695197
420,10,10678,9214.4,12175,10436.5,8820.8,12225.1,551.1,511.4,590.4,548.9,498.8,588.8,4.4,3,5.7,5,3.6,6.4,111.6,93.3,128.5,14.8013097569519,11.13909395512,18.5652794915394,12.8113499402155,8.85315996387343,16.5242977490386,4.03215285589053,-5.00945427250643,11.3228808879191
430,10,8477.6,7395.5,9477.6,8563.5,7285.9,10238.8,609.6,574.2,644.9,602.8,556.4,636.9,5.2,3.5,6.9,7,5.2,8.7,133.1,109.1,156.8,11.0586367804974,8.15234213907674,14.2078618113869,10.4961741724758,7.05472987514936,14.6423679022844,18.0316664462805,10.4890669329857,23.8568797004215
440,10,7155.2,6255.1,7952.5,7253.4,6308.2,8524.1,641.2,606.8,672.5,633.6,603.5,659.2,5.7,4.2,7.3,7,5.5,8.7,158,127.5,187.2,5.57871034769729,1.23596967978483,11.1324086631788,5.86619648532572,2.18869525977867,11.0998251325626,17.4884427996785,10.5041062046131,23.0570191707714
450,10,6549.5,5639.2,7443.5,6616.6,5930.3,7378.5,638.6,605,674.3,636.7,611.5,657.6,7.9,6,9.8,6.6,4.5,9,191,154.6,221.3,-0.340585208932404,-2.82102491513927,2.34153567238672,0.733579812562398,-2.28267858929289,4.75727008829997,21.2611242994971,17.608102376272,25.0104832750457
460,10,6475,5556.2,7539.8,6784.7,6122.1,7578,620.2,585.5,653.7,607.6,575.9,642.7,10,8.1,11.9,10.6,7,14.5,234.8,188.1,274.5,-2.86507459268645,-5.01600390032816,-0.490939595799828,-4.63964580291423,-7.1304259684202,-1.44504445249355,23.5065685144119,17.8428289580288,28.6336855116978
470,10,7514.4,6433.2,8595.7,7865,6857.4,8943.1,583.9,538.8,629.6,569.4,520.3,618,10.4,8.9,12.1,12.4,9.9,14.7,276,228.9,316.7,-6.02335003533192,-9.36525390162663,-2.09230071765284,-6.69001820382426,-9.71346605741309,-3.52450457880445,19.2574157665128,12.8461088337368,24.9509143896279
480,10,8730.8,7324.4,10093.2,9167.8,7593.2,10690,546.1,506.7,593.1,533.9,488.9,582.7,11.3,9,13.4,13,10.4,15.4,313.5,261.9,351.3,-6.44003395163924,-8.04495791454321,-4.96441484891764,-6.24834787390775,-8.28000698597032,-4.63829148067714,15.8966755365221,9.29826139278588,22.5661892612019
490,10,9974.6,8451.1,11332.7,10591.8,8829.4,12224.4,488.7,438.9,550.9,476,425.1,531.1,14.1,10.8,17.3,11,9.6,12.4,342.3,289.9,381.9,-10.9203945252663,-14.4955835209916,-7.51173639687666,-11.2749706508754,-13.9730809858379,-8.74602884353084,10.0431310951014,5.06795942411697,14.8229816382003
500,10,12235.9,10277.3,13891.8,12590.1,10514.8,14518.7,431.4,370.8,501.7,424.6,362.2,499.5,13.5,11.5,15.1,12.2,10.7,14,354,310.6,390.6,-12.4452032609831,-17.5904540798423,-7.68820451350856,-11.4423037709598,-17.2648217730064,-5.66526279829218,5.16893547549909,-1.7806950026376,12.9344806786405
510,10,14475.7,11833.1,16479.1,14703.2,12183.5,16724.2,367.3,312.8,438.4,366.6,307.4,437.4,12.6,9.8,15.2,11,9.4,12.7,340.3,311.2,369.2,-15.1501542414011,-19.3928116333846,-10.0763478034839,-14.1521620416404,-17.9569891880445,-10.6449056596505,-1.64814676691975,-10.4931983131205,8.76495747184008
520,10,16487.1,13810.5,18395.7,16493,13942.6,18648,334.1,281,401.4,339.8,281.3,409.5,9.6,7.5,11.8,10.7,8.4,12.8,285.6,247.4,323.9,-9.30857701127548,-13.4658200725455,-5.17134392988377,-7.53737528611599,-12.0794135337716,-3.00072635923764,-15.8466672928496,-24.0987598192028,-6.76647857166795
530,10,17368.7,15183.2,19451,17296.4,14994.2,19242.8,312.8,264.3,371.5,315.7,272.4,375.5,9,6.1,12.1,6.6,4.8,8.3,240,197,282.1,-5.67920925375927,-10.23715687495,-1.42708879790463,-5.54616598799945,-11.2921782426999,0.392939222890357,-16.962001578426,-24.8410363546675,-8.76140836292449
540,10,17965,15913.9,19738.3,17807.7,15541.8,19329.9,317.9,279.7,361.2,321.7,282.3,369.4,7,5.2,8.9,8.1,5.8,10.9,200.5,148.4,250.3,3.85395811873603,-3.43449991094279,12.7711484454836,3.41674606270307,-2.1215479205282,9.45700163969577,-18.4471194278927,-27.3415782827952,-9.45462886306315
550,10,17428.5,15626.4,18978.7,17155.7,15431.8,18480.1,343.4,304.5,384.8,347.6,313.6,384.4,5.5,3.5,7.8,6,4.5,7.9,164.4,126.2,213.9,8.64080432447639,3.90443295740346,13.8387117892677,9.67814850046756,1.8219317229694,17.7750960756091,-18.8455388149753,-23.4578674208638,-13.8734420498479
560,10,16132.9,14558.5,17462.4,16013.1,14497.4,17290.6,376.8,339.7,417.5,376.1,340,412.6,4.9,3.2,6.6,7.8,4.8,11.5,150,106.3,202.3,10.7913601453269,3.14445144469657,19.1222668254433,8.83546065311699,1.18888496429471,15.1168320036275,-11.3932589857576,-17.3049785752807,-5.3123823022638
570,10,14628.3,12998.9,16115.8,14694.7,13199.2,16300.6,425.8,381.5,471,426.5,383.9,473.3,6,4.9,7.1,6.4,4.7,8.4,138.9,101.3,190.6,13.4600459524158,5.56114976703916,18.8505584409183,13.5636136088238,6.89566316743871,19.7864891173916,-4.49935812021019,-13.4779623745287,6.91734451721838
580,10,12752.4,10887.6,14499.1,12833,10931.5,14633.2,489,431,541.5,477,422.7,535.7,4.6,3,6.3,5.3,4.5,6.1,128.4,96.4,170.4,15.0207092993688,7.12429817864977,21.2315402537189,11.8868198893154,6.50330940167627,16.6060617538908,-5.21432773314059,-11.9389094577223,1.53467372682574
590,10,10709.2,8830.9,12797.8,11106.2,9080.7,13185,533.5,469.5,594.7,526.7,460.1,588.6,4.9,3,6.8,5.5,4.2,6.7,133.7,101.3,168.5,9.17244942193597,4.19187856701121,14.7705536893079,10.4728987859992,4.16417898874644,15.3809898420863,7.72817927427518,-0.696245051421791,14.9217440295829
600,10,9292,7453,11546.7,9624.3,7701.9,11848.7,579.2,518.3,628.5,563.4,487,622.3,4.4,2.6,6.4,6.9,5.4,8.2,148,118.7,181.1,9.51618092029434,6.05240502165621,13.2617120448601,7.21057456309008,2.79775484134285,11.6883610728163,13.5309270548736,3.79164140189182,22.9876092072629
610,10,8136.5,6616.3,9863.6,8762,6912.3,10995.5,598.8,541.2,645.8,579.4,521.8,625.2,7.1,5.5,8.8,9,6.8,11.3,169.5,137.2,203.2,3.79076709130434,-0.140620596924958,7.41758782279691,3.83829559254465,0.0209267421771031,8.20334186137724,16.1650828515972,8.56145381720603,24.2279289866142
620,10,7649.1,6302.5,9386.6,8204.7,6774.4,10067.7,604,553,647.2,583.8,526.6,630.2,7,4.3,9.7,6.9,5.1,8.6,197.1,160,239.6,1.41727436974006,-2.77807342732877,5.77079371688203,0.978442374908306,-1.86790998340144,3.74961828868067,17.2274471879674,8.15099957227561,23.7026074146576
630,10,7627.7,6229.3,9209.4,8303.7,6812.4,9868.4,600.1,554.8,643.7,576.2,526.3,622.6,10,7.8,12.2,8.9,6.7,11.3,226.8,183.7,272.7,-0.50118527871637,-4.23778346234728,3.72278698433793,-0.854436552174741,-5.9903778097426,4.16366634770033,15.5287955319035,9.35824128627722,21.4196356622068
640,10,7864.4,6453.6,9547.3,8691.8,7200.6,10465.9,575.6,515,629.9,566.7,518.8,612.1,10.9,8.7,13.2,9.8,7.9,11.6,260.9,220.6,304,-4.21739912375785,-8.57620762853657,0.0459043093884201,-1.55020681367101,-4.4003608594891,1.31985477993164,17.5301574626094,11.0704013936333,23.7500423356434
650,10,8792.2,7099,10874.5,9256.7,7650,11283,541.5,482.2,589.2,531.2,476,577.9,10,8.2,12.2,10.6,8.2,13.3,287.7,251,320.7,-6.12877052036045,-9.27370189873743,-2.82643567341251,-6.38454823200886,-9.84987553881355,-2.61436056829086,11.9815427524806,5.35015257456497,18.3678383721856
660,10,9954.9,8163.8,12200,10281.5,8532.8,12327.9,506.9,442.1,560.7,500.8,439.1,553.4,12.3,9.8,15.1,12.4,10.8,13.9,313,273.4,348.4,-6.52137896824091,-10.6385869464646,-2.1052089729451,-5.94393195203779,-9.00947487951472,-2.51756982429789,9.16034261771586,4.24177927424491,13.8502432803864
670,10,11302.8,9316,13674.1,11411.3,9544.5,13545.9,460.7,402,513.9,453.8,394.5,509.7,12.4,10.3,14.6,13.6,11.2,16.8,320.7,286,352.8,-9.21605777303066,-12.7389810808306,-5.42796541590143,-9.55062797034488,-13.136529012002,-5.22365373407928,3.60576044541429,-4.67345297526651,12.7448248822065
680,10,12939.2,10880.7,15375.3,13204.2,11099.6,15195.2,427.3,367.9,482.1,411.1,356.5,464.7,10.8,9.3,12.5,11,8.8,13.6,325.7,284.4,365.9,-7.23194012395768,-11.0397677334676,-3.04599744314546,-9.49928245281505,-12.9559398125469,-6.29874996352996,1.79183858981133,-8.625371743228,11.1340189199003
690,10,14158.4,12010.6,16074.2,14548,12565.4,16568.8,397.3,347.8,454.6,382.6,338,428.5,10.1,8.7,11.5,10.5,8.8,12.2,308.3,258.4,352.4,-6.36812362444873,-10.9165482194116,-1.6694915880052,-6.20372117599499,-10.2618565956479,-2.04151312344096,-5.75723378539163,-13.8160321853998,2.58105155497909
700,10,14990,12999.9,16522.8,15557.6,13925.2,17205.1,365,330.8,413.1,356.2,320.5,393.8,10.1,8,12.3,9,7.1,10.7,276.7,220.9,330.9,-6.9441073449519,-12.8607041121325,-0.37650137112369,-5.85668964674816,-11.1753674089969,-0.129105703553692,-11.0812033991615,-19.9432123427776,-2.31184550766041
710,10,16080.9,14398.1,17334.4,16371.6,15031.9,17599.5,356,325.1,391.7,336.1,301.8,374.1,10.8,7.5,14.3,8.7,6.3,11.2,254,201.9,304.9,-1.5181439867482,-8.42098267147303,5.56063869026212,-5.17958640456823,-11.5808851554278,1.66926195275068,-7.97590694035476,-13.4265166653443,-0.904962707175682
720,10,16149,14753.8,17403,16967.2,15245.8,18347.2,351.8,319.1,389,342.9,314,376.7,8.6,6.4,11,8,5.5,10.7,216.8,162.1,275.1,-0.624206138346442,-7.57921633129039,5.75060637055152,2.87157986369891,-4.15223001026063,8.65361033637551,-15.6056845713093,-21.256096859667,-9.57861537361902
730,10,16224.8,14653.5,17654.5,16511.8,14962.1,17782.2,377,327.4,431.2,356.5,312.3,404.1,5.3,3.8,6.9,7.5,5.7,9.3,191.2,146.2,241.4,6.56906832208109,-0.856941942777876,13.7447944215296,3.79781643829969,-4.52606275210951,11.9791234021045,-9.92493540840936,-17.1855050214784,-1.88464053881536
740,10,15105.2,12854,17130.8,15808.6,13806.2,17729.4,396.9,328.4,465.9,392.4,327.1,457.8,7.7,5.5,10.1,5.3,3.7,7.1,164.1,134.9,194.5,4.1510258706453,-1.45180609841514,9.33822048260199,9.0641012469624,1.84415904252456,14.1652444454581,-11.2437352403824,-16.8325316159201,-4.98195949190323
750,10,14039.7,11156.4,16762.1,14276.7,11981.8,16647.8,445.1,362.8,526.2,439,361.7,514.2,6.1,4.3,8.1,6,4.8,7.1,142,121.4,162.8,11.9754902540088,6.5478653569945,16.3215591805675,11.6716917261353,8.36459198395937,15.2186451559294,-11.0976875024922,-18.9873592325635,-3.30195709991001
760,10,12541.3,9857.2,15194.2,12679.3,10374.7,15257.8,488.9,413.3,569.3,473.8,395.1,552.6,4.7,3.4,6,5.1,4.1,6.4,139.8,121.3,162,10.9406610002563,6.32009066734612,15.4414274660357,8.24874888447843,3.9876454375108,12.5311106244834,0.0894264450214991,-10.6923245212947,9.86990087094429
770,10,10826.6,8513.8,13549.7,11405.6,8895.8,13857.3,523.7,460,582.3,512.3,447.5,578.6,6.4,4.2,8.9,6.7,5.2,8.3,151.8,122.3,187.3,8.88423228878233,4.40497850579126,13.5892387177669,9.73895803768714,3.77072630782385,15.9933394283241,6.75437947232099,-3.50476193797722,16.0924243067565
780,10,9866,8164.5,11734,10239.7,8195.5,12532.2,552,497.2,602.3,540.7,477.7,595.6,5.1,3.1,7.5,6.7,5,8.7,166.6,126.7,212.6,6.60455721195451,1.57420107827839,11.8040347193715,6.9684460777015,1.04485168888065,13.4825417716252,7.69109637849878,-2.07416489925771,16.5125573596482
790,10,9061.5,7629.6,10731.6,9260.3,7652.7,11093.9,572.7,524.7,614.1,566.7,509.4,611.5,7.9,5.4,10.1,6.4,3.9,9.1,191.9,142.8,243.6,4.84641132531699,-2.24169870016039,12.1707306677068,5.70707803822601,-0.234229644535262,12.1468854233381,13.149424544562,4.93998544580917,21.0918526647419
800,10,8559.6,7300.9,9957.8,8671.7,7151.7,10394.9,577.5,526,623.2,566.6,517.8,613.9,8.3,5.8,10.8,10.3,7.3,13.4,221.6,165.6,275.7,0.943859459140031,-3.77616966119615,6.09694719026085,0.551141357127774,-5.17212119246982,6.78286266776203,16.5270118632922,11.6732374565917,20.6257758290409
810,10,8562.8,7177.2,10322.4,8879.9,7220.3,10602.2,568,501.1,621.7,557.7,488.5,613.4,8.3,6.2,10.5,9.4,6.8,11.8,248.3,190.4,301.6,-1.82009915641442,-7.0247318996839,3.92070758239072,-2.07447705999743,-7.03548310464716,2.95844999105106,13.4945714225491,9.58785787702724,16.8066272521346
820,10,8969,6997.3,11343,9438.9,7334.1,11867.2,548.7,476.1,621.2,537.7,467.9,606.7,12,9.6,14.5,9.5,7.8,11.2,268.4,208.4,322.2,-4.29231017216836,-9.14024325433918,0.727834563451659,-3.98634276014947,-8.37965819953701,0.134633175208925,12.0579193687605,3.57052173259075,21.065613958963
830,10,9876,7208.7,12665.8,10047.5,7572,12517.5,511.1,419.5,595.3,507.7,432.5,580.7,12.3,9.4,15.1,10.1,8,11.9,291,243,333.5,-7.44435098892239,-10.8573473876372,-3.79768349059529,-5.85586423316341,-9.38680164739124,-1.80339965700082,12.5926549627743,2.18402908728777,22.1401057193775
840,10,11240.2,8408,14234.3,11338.4,8817.2,13830.9,478.6,400.6,560.9,476.2,402,547.4,10.4,8.4,12.4,8.8,7,10.4,293.7,254.7,330.4,-6.76249943200044,-10.1304255945222,-3.46194511849767,-6.00929123643543,-11.0873597985763,-0.689285811998619,3.42389963782491,-6.79236693805654,13.0335263574275
